timestamp,XRPUSDT,DOGEUSDT,SUIUSDT,BNBUSDT,ETHUSDT,BTCUSDT,1000PEPEUSDT,SOLUSDT,ADAUSDT,date
2025-10-17 00:00:00,-0.003578782081604004,-0.004704475402832031,-0.0005962848663330078,-0.0033659934997558594,-0.0026171207427978516,0.0019556283950805664,-0.0033510923385620117,0.0042504072189331055,-0.00482177734375,2025-10-17
2025-10-17 00:15:00,-0.0008716583251953125,-0.002342820167541504,-0.0009566545486450195,-0.0018845796585083008,-0.0032602548599243164,0.0015959739685058594,-0.0026301145553588867,0.0015267133712768555,-0.001166701316833496,2025-10-17
2025-10-17 00:30:00,1.9311904907226562e-05,0.0031036734580993652,0.002090275287628174,0.0023478269577026367,-0.0005757808685302734,0.00170135498046875,0.0029425621032714844,0.0003764629364013672,0.0008302927017211914,2025-10-17
2025-10-17 00:45:00,-0.004160165786743164,-0.004360795021057129,-0.0027693510055541992,-0.0015538930892944336,-0.002619028091430664,0.0020025968551635742,-0.002895355224609375,0.0035419464111328125,-0.004221439361572266,2025-10-17
2025-10-17 01:00:00,-0.01167154312133789,-0.0030325651168823242,-0.004430651664733887,-0.0039511919021606445,-0.0021342039108276367,0.0011625289916992188,-0.003758549690246582,0.0012664794921875,-0.002924799919128418,2025-10-17
2025-10-17 01:15:00,0.002634882926940918,-0.0008118152618408203,0.003088235855102539,0.0019394159317016602,0.0018848180770874023,-0.0013144612312316895,0.001099228858947754,-0.0005,0.0026510953903198242,2025-10-17
2025-10-17 01:30:00,0.0077002644538879395,0.003582894802093506,0.0026986002922058105,0.003632962703704834,0.0022414326667785645,-0.0005,0.002877354621887207,-0.0,0.0032511353492736816,2025-10-17
2025-10-17 01:45:00,-0.004385113716125488,0.0005280375480651855,0.0005393028259277344,0.0009323358535766602,-0.0004278421401977539,0.0,0.0011310577392578125,0.0,-0.0010995864868164062,2025-10-17
2025-10-17 02:00:00,0.005058944225311279,0.0051500797271728516,0.00852501392364502,0.004614889621734619,0.003014862537384033,-0.0,0.006292104721069336,-0.0,0.004716098308563232,2025-10-17
2025-10-17 02:15:00,0.001428842544555664,0.0006965398788452148,0.003925681114196777,0.00222700834274292,0.0005447268486022949,0.0,0.0011419057846069336,0.0,0.0016285181045532227,2025-10-17
2025-10-17 02:30:00,-0.007506370544433594,-0.005550265312194824,-0.008363962173461914,-0.005382061004638672,-0.004254698753356934,0.0,-0.0069969892501831055,0.0,-0.006193399429321289,2025-10-17
2025-10-17 02:45:00,-0.0014770030975341797,-0.0024225711822509766,-0.0035926103591918945,-0.004672884941101074,-0.0008232593536376953,0.0,-0.0026015043258666992,0.0,-0.0028531551361083984,2025-10-17
2025-10-17 03:00:00,-0.0002243518829345703,-0.0005121231079101562,-0.002615213394165039,0.0008757114410400391,-0.0003757476806640625,0.0,0.000959932804107666,0.00012417984008789061,0.00015121698379516602,2025-10-17
2025-10-17 03:15:00,0.002530038356781006,0.001784682273864746,0.0028130412101745605,0.0010921955108642578,-0.00029480457305908203,-0.0,0.00044208765029907227,0.0007687807083129883,0.0004379749298095703,2025-10-17
2025-10-17 03:30:00,0.001300215721130371,-0.0001081228256225586,-0.0023794174194335938,-0.0003775358200073242,0.00020945072174072266,-0.0,-0.0002702474594116211,0.0003834962844848633,-0.00019407272338867188,2025-10-17
2025-10-17 03:45:00,-0.0017288923263549805,-0.0022470951080322266,-0.0030469894409179688,-0.0035747289657592773,-0.0010923147201538086,0.0,-0.0031425952911376953,-0.0015970468521118164,-0.0016008615493774414,2025-10-17
2025-10-17 04:00:00,-0.00010406970977783203,0.0016201138496398926,0.0001195669174194336,0.0029761195182800293,0.0012423396110534668,-0.0,0.0016914606094360352,0.0013695955276489258,0.0024344325065612793,2025-10-17
2025-10-17 04:15:00,0.0009630322456359863,0.00013393163681030273,-0.0009666681289672852,0.0004888772964477539,0.00019437074661254883,-0.0,0.0011088252067565918,-0.0005937814712524414,0.0004436969757080078,2025-10-17
2025-10-17 04:30:00,0.001728653907775879,0.0021320581436157227,9.393692016601562e-05,0.00248795747756958,0.0021715760231018066,-0.0,0.002648770809173584,-0.0003744363784790039,0.002579987049102783,2025-10-17
2025-10-17 04:45:00,0.001155853271484375,0.0013353228569030762,-0.0011789798736572266,0.000958859920501709,0.0016353726387023926,0.0007590289115905762,0.0013326406478881836,-0.0011179447174072266,0.001994490623474121,2025-10-17
2025-10-17 05:00:00,0.0015730857849121094,0.00233304500579834,0.0020354390144348145,0.002950012683868408,0.001033008098602295,0.00028836727142333984,0.0010796785354614258,0.0029158592224121094,0.002575814723968506,2025-10-17
2025-10-17 05:15:00,-0.0019475221633911133,-0.0036623477935791016,-0.0019698143005371094,0.00017839670181274414,-0.002397894859313965,-0.0002734661102294922,-0.0035539865493774414,-0.002423405647277832,-0.002154231071472168,2025-10-17
2025-10-17 05:30:00,0.005772769451141357,0.005917191505432129,0.007134079933166504,0.005872488021850586,0.004389464855194092,0.0024669766426086426,0.006564676761627197,0.006627976894378662,0.005569517612457275,2025-10-17
2025-10-17 05:45:00,-0.00018036365509033203,-0.00039458274841308594,0.0016805529594421387,0.0032196044921875,0.00019413232803344727,-0.0005,-0.0005254745483398438,-0.0009022951126098633,0.0001328587532043457,2025-10-17
2025-10-17 06:00:00,-0.00019240379333496094,0.0021944046020507812,0.004626870155334473,0.001645505428314209,0.0015249252319335938,-0.002445674419403076,0.0023743510246276855,0.003407895565032959,0.002552330493927002,2025-10-17
2025-10-17 06:15:00,0.00916588306427002,0.010723233222961426,0.01027768850326538,0.008856356143951416,0.009276628494262695,-0.004916667938232422,0.01239866018295288,0.010857760906219482,0.008932352066040039,2025-10-17
2025-10-17 06:30:00,0.008288860321044922,0.011127591133117676,0.010749995708465576,0.011141777038574219,0.00834125280380249,-0.006350338459014893,0.012054264545440674,0.011931002140045166,0.010609626770019531,2025-10-17
2025-10-17 06:45:00,0.0014386177062988281,0.008712291717529297,0.009080946445465088,0.010497450828552246,-0.0005,-0.0021662116050720215,0.010531961917877197,-0.0005,0.009547591209411621,2025-10-17
2025-10-17 07:00:00,0.008472025394439697,0.005141258239746094,0.00969022512435913,0.00901329517364502,-0.008112049579620362,-0.00438535213470459,-0.0005,-0.0,0.009368479251861572,2025-10-17
2025-10-17 07:15:00,0.012383222579956055,0.00770413875579834,0.008973479270935059,0.0124131441116333,-0.0015758872032165527,-0.0026404261589050293,-0.00971696424484253,-0.00639662790298462,0.006805837154388428,2025-10-17
2025-10-17 07:30:00,0.0006693005561828613,0.0020456910133361816,0.0017969608306884766,0.0006465315818786621,4.6372413635253906e-05,-0.001868605613708496,0.00046122074127197266,0.0038352012634277344,0.0011082291603088379,2025-10-17
2025-10-17 07:45:00,-0.0005,0.004773557186126709,-0.0005,0.01886230707168579,-0.007786989212036133,-0.003713071346282959,-0.006538748741149902,-0.00665283203125,0.005806922912597656,2025-10-17
2025-10-17 08:00:00,-0.0,0.007511913776397705,-0.011589026927947998,0.01951158046722412,-0.005835235118865967,-0.00577014684677124,-0.012428224086761475,-0.005459487438201904,0.00847560167312622,2025-10-17
2025-10-17 08:15:00,0.00022455406188964843,-0.00385439395904541,0.001644730567932129,-0.016728758811950684,0.002193927764892578,0.00471806526184082,0.004290461540222168,0.005912423133850098,-0.0024566650390625,2025-10-17
2025-10-17 08:30:00,-0.0025682449340820312,0.00182342529296875,-0.0030469298362731934,0.00515902042388916,-0.005029618740081787,-0.002522706985473633,-0.000977933406829834,-0.006878674030303955,0.007901012897491455,2025-10-17
2025-10-17 08:45:00,0.0015276670455932617,0.002813577651977539,-0.004103600978851318,-0.0033631324768066406,-0.0012416839599609375,-0.0007152557373046875,0.00015723705291748047,-0.002814054489135742,0.0017851591110229492,2025-10-17
2025-10-17 09:00:00,0.007212400436401367,-0.005742907524108887,0.0046280622482299805,-0.0012687444686889648,0.005714297294616699,0.0021238327026367188,0.008630871772766113,0.006296396255493164,-0.008359789848327637,2025-10-17
2025-10-17 09:15:00,0.0032461881637573242,-0.006814718246459961,0.010985493659973145,-0.0036121606826782227,0.004240870475769043,0.0006347894668579102,0.009481668472290039,0.0070313215255737305,-0.005517840385437012,2025-10-17
2025-10-17 09:30:00,-0.0005754828453063965,-0.0005,0.0008172988891601562,0.004344344139099121,-0.0005,-0.0018232464790344238,-0.0004812479019165039,-0.0009757876396179199,-0.0015739202499389648,2025-10-17
2025-10-17 09:45:00,-0.0041921138763427734,0.003702425479888916,-0.0060471296310424805,0.006340384483337402,0.0031383867263793945,-0.0037240982055664062,-0.0005,-0.004873394966125488,0.005971848964691162,2025-10-17
2025-10-17 10:00:00,-0.006459712982177734,0.00597071647644043,-0.0005,0.0016837120056152344,0.0047501325607299805,-0.0023944973945617676,0.00524803352355957,-0.0064849853515625,0.004867970943450928,2025-10-17
2025-10-17 10:15:00,-0.007478177547454834,0.008383870124816895,-0.0,0.004280686378479004,0.006671726703643799,-0.0031310319900512695,0.007869064807891846,-0.0057239532470703125,0.009247004985809326,2025-10-17
