exchange,venue_type,symbol,bar_type,start,end,num_bars,strategy,params_hash,initial_cash,final_equity,total_return,annualized_return,gross_realized_pnl,net_pnl,max_drawdown,max_drawdown_pct,volatility,sharpe,sortino,trade_count,fill_count,long_trade_count,short_trade_count,win_rate,avg_trade_pnl,avg_win,avg_loss,profit_factor,turnover,total_commission,commission_to_gross_pnl,commission_to_equity,avg_commission_per_trade,status,error_type,error_message,elapsed_sec,job_id,exit_code,stdout_tail,stderr_tail,output_dir,rank_total_return,rank_max_drawdown,rank_profit_factor,rank_sharpe,rank_net_score
BINANCE,futures_um,BTCUSDT,15m,2024-06-01,2024-08-29,8640,vwm,31d14fddb045,100000.0,108841.87235,0.08841872,nan,16322.4,8841.87235,0.08156335,0.08156335,nan,nan,nan,128,257,0,128,0.414062,127.51875,799.9528301886793,-347.668,1.6259765063221234,nan,8123.82765,0.49771036428466403,0.07463880834277103,63.467403515625,success,,,6.3381,BINANCE_futures_um_BTCUSDT_15m_20240601_20240829,0,,,outputs\backtests\vwm_btcusdt_perpetual_matrix_w90d\BINANCE_futures_um_BTCUSDT_15m_20240601_20240829,1,1,1,,1
BINANCE,futures_um,BTCUSDT,1h,2024-06-01,2024-08-29,2160,vwm,31d14fddb045,100000.0,103350.14725,0.03350147,nan,5725.3,3350.14725,0.10874532,0.10874532,nan,nan,nan,35,71,0,35,0.342857,163.58,2051.0750000000003,-821.1999999999999,1.3031248014570407,nan,2234.35275,0.3902595060520846,0.021619250765024915,63.83865,success,,,3.913565,BINANCE_futures_um_BTCUSDT_1h_20240601_20240829,0,,,outputs\backtests\vwm_btcusdt_perpetual_matrix_w90d\BINANCE_futures_um_BTCUSDT_1h_20240601_20240829,2,2,2,,2
BINANCE,futures_um,BTCUSDT,5m,2024-06-01,2024-08-29,25920,vwm,31d14fddb045,100000.0,87052.81125,-0.12947189,nan,10736.8,-12947.18875,0.17812723,0.17812723,nan,nan,nan,390,781,0,390,0.325641,27.530256410256413,526.4566929133858,-213.39619771863116,1.19130769450067,nan,24594.48875,2.2906721509201997,0.2825237737511895,63.06279166666667,success,,,9.343723,BINANCE_futures_um_BTCUSDT_5m_20240601_20240829,0,,,outputs\backtests\vwm_btcusdt_perpetual_matrix_w90d\BINANCE_futures_um_BTCUSDT_5m_20240601_20240829,3,3,3,,3
