Market Type,Exchange,Symbol,Contract Type,Bar Type,Window,Start,End,Days,Bars,Initial Cash,Final Equity,Net PnL,Total Return,Benchmark Return,Excess Return,Zero Fee Return,Zero Fee Final Equity,Zero Fee Excess Return,Half Fee Return,VIP Fee 20% Return,Break-even Fee Ratio,Zero Fee Profitable,Net Without Commission,Fee Sensitivity Note,Max DD %,Sharpe,Sortino,Volatility,Trades,Long Trades,Short Trades,Win Rate,Profit Factor,Gross PnL,Gross Profit,Gross Loss,Total Commission,Commission / Initial Cash,Commission / Gross PnL,Commission / Net PnL,Avg Commission / Trade,Avg Commission / Fill,Turnover,Exposure %,Long Exposure %,Short Exposure %,Flat %,Avg Holding Time,Avg Holding Bars,Max Holding Time,Max Holding Bars,Funding Modeled,Margin Modeled,Liquidation Modeled,Mark Price Modeled,Status,Caveat
crypto_perpetual,BINANCE,BTCUSDT,USD-M perpetual,15m,30d,2024-06-01,2024-06-30,30,2880,100000.0,99838.4679,-161.5321,-0.00161532,-0.07169563519765265,0.07008031519765265,0.02871,102871.0,0.10040563519765265,0.0135473395,0.022644935799999998,0.9467335893987734,Yes,2871.0,profitable only below the current fee level: strategy is highly cost-sensitive,0.04212631,-0.03487268835469816,-0.025739344479665433,0.1665999593412927,46,0,46,0.369565,1.4226782874977917,2871.0000000000005,9663.4,-6792.4,3032.5321,0.030325321,1.0562633577150817,18.773557082462244,65.92461086956521,32.96230543478261,60.650642000000005,0.4486111111111111,0.0,0.4486111111111111,0.5513888888888889,421.30434782608694,28.08695652173913,1530.0,102.0,No,No,No,No,success,funding/liquidation/margin/mark-index not modeled
crypto_perpetual,BINANCE,BTCUSDT,USD-M perpetual,1h,30d,2024-06-01,2024-06-30,30,720,100000.0,97450.148,-2549.852,-0.02549852,-0.07274338897916977,0.04724486897916977,-0.017536,98246.4,0.05520738897916977,-0.021517259999999996,-0.019128503999999998,0.0,No,-1753.6,"zero-fee still unprofitable (gross PnL <= 0): likely a signal-quality issue, not pure cost",0.04952072,-1.9110190214655611,-1.286691893831511,0.15813384641901068,12,0,12,0.166667,0.6454078537630931,-1753.6,3191.8,-4945.4,796.252,0.007962519999999999,0.4540670620437956,0.3122738104015449,66.35433333333333,33.177166666666665,15.925040000000003,0.4152777777777778,0.0,0.4152777777777778,0.5847222222222223,1495.0,24.916666666666668,3480.0,58.0,No,No,No,No,success,funding/liquidation/margin/mark-index not modeled
crypto_perpetual,BINANCE,BTCUSDT,USD-M perpetual,5m,30d,2024-06-01,2024-06-30,30,8640,100000.0,94465.97545,-5534.02455,-0.05534025,-0.07261186399607555,0.017271613996075554,0.030767000000000006,103076.7,0.10337886399607556,-0.012286622749999997,0.013545550900000005,0.35731023355055536,Yes,3076.7000000000007,profitable only below the current fee level: strategy is highly cost-sensitive,0.06180869,-3.616954063689555,-2.7818261043376262,0.18670950963755922,130,0,130,0.307692,1.2478451400860333,3076.7000000000003,15490.5,-12413.8,8610.72455,0.08610724550000001,2.7986883836578156,1.5559606706117703,66.2363426923077,33.11817134615385,172.214491,0.44479166666666664,0.0,0.44479166666666664,0.5552083333333333,147.80769230769232,29.561538461538465,740.0,148.0,No,No,No,No,success,funding/liquidation/margin/mark-index not modeled
crypto_perpetual,BINANCE,BTCUSDT,USD-M perpetual,15m,7d,2024-06-01,2024-06-07,7,672,100000.0,97244.22015,-2755.77985,-0.0275578,0.026080551841641153,-0.05363835184164115,-0.020637,97936.3,-0.046717551841641156,-0.02409739925,-0.022021159699999997,0.0,No,-2063.7,"zero-fee still unprofitable (gross PnL <= 0): likely a signal-quality issue, not pure cost",0.0275578,-16.103571838722058,-6.661802232864996,0.09036328311492434,10,0,10,0.2,0.05792933442892359,-2063.7,126.9,-2190.6,692.07985,0.0069207984999999994,0.33535874884915445,0.2511375681914504,69.207985,34.6039925,13.841597000000002,0.20238095238095238,0.0,0.20238095238095238,0.7976190476190477,204.0,13.6,675.0,45.0,No,No,No,No,success,funding/liquidation/margin/mark-index not modeled; short sample (7d): annualized/Sharpe/Sortino/vol indicative only
crypto_perpetual,BINANCE,BTCUSDT,USD-M perpetual,1h,7d,2024-06-01,2024-06-07,7,168,100000.0,98038.53315,-1961.46685,-0.01961467,0.024922440537745505,-0.044537110537745506,-0.017199000000000002,98280.1,-0.04212144053774551,-0.01840683425,-0.0176821337,0.0,No,-1719.9,"zero-fee still unprofitable (gross PnL <= 0): likely a signal-quality issue, not pure cost",0.02122367,-12.817570652888724,-4.14600417936599,0.08081058552300405,3,0,3,0.0,0.0,-1529.4,0,-1529.4,241.56685,0.0024156685,0.15794877075977506,0.12315622361907365,80.52228333333333,34.50955,4.139472,0.11904761904761904,0.0,0.11904761904761904,0.8809523809523809,280.0,4.666666666666667,600.0,10.0,No,No,No,No,success,funding/liquidation/margin/mark-index not modeled; short sample (7d): annualized/Sharpe/Sortino/vol indicative only
crypto_perpetual,BINANCE,BTCUSDT,USD-M perpetual,5m,7d,2024-06-01,2024-06-07,7,2016,100000.0,95937.39775,-4062.60225,-0.04062602,0.025067818748116144,-0.06569383874811614,-0.017677,98232.3,-0.04274481874811614,-0.029151511249999998,-0.022266804499999997,0.0,No,-1767.6999999999998,"zero-fee still unprofitable (gross PnL <= 0): likely a signal-quality issue, not pure cost",0.06180869,-11.960372188066975,-9.039038003843453,0.1795553113242224,33,0,33,0.151515,0.4992209411031474,-1767.7,1762.2,-3529.9,2294.90225,0.0229490225,1.298241924534706,0.5648847976687849,69.54249242424243,34.77124621212121,45.898045,0.4097222222222222,0.0,0.4097222222222222,0.5902777777777778,125.15151515151516,25.03030303030303,625.0,125.0,No,No,No,No,success,funding/liquidation/margin/mark-index not modeled; short sample (7d): annualized/Sharpe/Sortino/vol indicative only
crypto_perpetual,BINANCE,BTCUSDT,USD-M perpetual,15m,90d,2024-06-01,2024-08-29,90,8640,100000.0,108841.87235,8841.87235,0.08841872,-0.12261438527160229,0.2110331052716023,0.169657,116965.7,0.2922713852716023,0.12903786175,0.1534093447,2.088387485670009,Yes,16965.7,profitable even at current fee level,0.08156335,1.7129502893287611,1.2697521889695482,0.21397140920694013,128,0,128,0.414062,1.6259765063221234,16322.4,42397.5,-26075.1,8123.82765,0.0812382765,0.49771036428466403,0.9187904245190783,63.467403515625,31.61022431906615,161.87688799999998,0.44837962962962963,0.0,0.44837962962962963,0.5516203703703704,451.171875,30.078125,2010.0,134.0,No,No,No,No,success,funding/liquidation/margin/mark-index not modeled
crypto_perpetual,BINANCE,BTCUSDT,USD-M perpetual,1h,90d,2024-06-01,2024-08-29,90,2160,100000.0,103350.14725,3350.14725,0.03350147,-0.12360466834096617,0.15710613834096618,0.055845,105584.5,0.17944966834096618,0.04467323625,0.0513762945,2.4993815323028112,Yes,5584.5,profitable even at current fee level,0.10874532,0.7081430089519813,0.49670589910714547,0.22431543590229117,35,0,35,0.342857,1.3031248014570407,5725.3,24612.9,-18887.6,2234.35275,0.0223435275,0.3902595060520846,0.6669416545795114,63.83865,31.469757042253523,44.095231,0.42824074074074076,0.0,0.42824074074074076,0.5717592592592593,1582.2857142857142,26.37142857142857,5100.0,85.0,No,No,No,No,success,funding/liquidation/margin/mark-index not modeled
crypto_perpetual,BINANCE,BTCUSDT,USD-M perpetual,5m,90d,2024-06-01,2024-08-29,90,25920,100000.0,87052.81125,-12947.18875,-0.12947189,-0.1234803576811011,-0.005991532318898901,0.11647300000000001,111647.3,0.2399533576811011,-0.0064994437499999915,0.06728402250000001,0.47357357651925175,Yes,11647.300000000001,profitable only below the current fee level: strategy is highly cost-sensitive,0.17812723,-2.056414285345947,-1.4902852308911054,0.25736106066707787,390,0,390,0.325641,1.19130769450067,10736.800000000001,66860.0,-56123.2,24594.48875,0.24594488750000001,2.2906721509201997,1.8996006951702162,63.06279166666667,31.49102272727273,491.2874380000002,0.43321759259259257,0.0,0.43321759259259257,0.5667824074074074,142.84615384615384,28.569230769230767,865.0,173.0,No,No,No,No,success,funding/liquidation/margin/mark-index not modeled
