event_time_ns,event_time,instrument_id,action,quantity,reason
1719515100000000000,2024-06-27T19:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719526800000000000,2024-06-27T22:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719534600000000000,2024-06-28T00:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719537600000000000,2024-06-28T01:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719548400000000000,2024-06-28T04:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719568200000000000,2024-06-28T09:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719578400000000000,2024-06-28T12:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719582300000000000,2024-06-28T13:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719584100000000000,2024-06-28T14:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719595800000000000,2024-06-28T17:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719596700000000000,2024-06-28T17:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719618600000000000,2024-06-28T23:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719671100000000000,2024-06-29T14:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719676500000000000,2024-06-29T15:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719678000000000000,2024-06-29T16:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719684000000000000,2024-06-29T18:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719686700000000000,2024-06-29T18:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719687900000000000,2024-06-29T19:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719693900000000000,2024-06-29T20:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719696600000000000,2024-06-29T21:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719700200000000000,2024-06-29T22:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719703200000000000,2024-06-29T23:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719704700000000000,2024-06-29T23:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719707700000000000,2024-06-30T00:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719710100000000000,2024-06-30T01:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719728100000000000,2024-06-30T06:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719808800000000000,2024-07-01T04:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719811500000000000,2024-07-01T05:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719818700000000000,2024-07-01T07:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719837600000000000,2024-07-01T12:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719841200000000000,2024-07-01T13:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719846600000000000,2024-07-01T15:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719862800000000000,2024-07-01T19:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719885900000000000,2024-07-02T02:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719913500000000000,2024-07-02T09:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719917100000000000,2024-07-02T10:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719929400000000000,2024-07-02T14:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719943200000000000,2024-07-02T18:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719948300000000000,2024-07-02T19:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719961200000000000,2024-07-02T23:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719968400000000000,2024-07-03T01:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719986700000000000,2024-07-03T06:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719989400000000000,2024-07-03T06:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1719995700000000000,2024-07-03T08:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1719996600000000000,2024-07-03T08:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720013400000000000,2024-07-03T13:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720018800000000000,2024-07-03T15:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720023900000000000,2024-07-03T16:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720032900000000000,2024-07-03T18:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720043100000000000,2024-07-03T21:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720055700000000000,2024-07-04T01:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720091100000000000,2024-07-04T11:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720094400000000000,2024-07-04T12:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720105800000000000,2024-07-04T15:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720133700000000000,2024-07-04T22:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720172400000000000,2024-07-05T09:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720183500000000000,2024-07-05T12:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720186500000000000,2024-07-05T13:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720202700000000000,2024-07-05T18:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720208700000000000,2024-07-05T19:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720209300000000000,2024-07-05T19:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720215300000000000,2024-07-05T21:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720224600000000000,2024-07-06T00:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720226400000000000,2024-07-06T00:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720228500000000000,2024-07-06T01:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720234500000000000,2024-07-06T02:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720236300000000000,2024-07-06T03:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720242600000000000,2024-07-06T05:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720257000000000000,2024-07-06T09:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720259700000000000,2024-07-06T09:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720269900000000000,2024-07-06T12:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720272000000000000,2024-07-06T13:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720313700000000000,2024-07-07T00:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720317300000000000,2024-07-07T01:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720322100000000000,2024-07-07T03:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720343100000000000,2024-07-07T09:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720350000000000000,2024-07-07T11:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720354500000000000,2024-07-07T12:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720357500000000000,2024-07-07T13:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720369500000000000,2024-07-07T16:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720373400000000000,2024-07-07T17:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720374900000000000,2024-07-07T17:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720386900000000000,2024-07-07T21:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720406100000000000,2024-07-08T02:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720408800000000000,2024-07-08T03:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720413300000000000,2024-07-08T04:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720446000000000000,2024-07-08T13:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720462800000000000,2024-07-08T18:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720466100000000000,2024-07-08T19:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720467000000000000,2024-07-08T19:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720467900000000000,2024-07-08T19:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720468500000000000,2024-07-08T19:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720472100000000000,2024-07-08T20:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720473600000000000,2024-07-08T21:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720484700000000000,2024-07-09T00:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720487700000000000,2024-07-09T01:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720510500000000000,2024-07-09T07:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720513200000000000,2024-07-09T08:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720521300000000000,2024-07-09T10:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720524900000000000,2024-07-09T11:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720527600000000000,2024-07-09T12:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720534500000000000,2024-07-09T14:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720537500000000000,2024-07-09T15:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720541100000000000,2024-07-09T16:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720570800000000000,2024-07-10T00:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720575300000000000,2024-07-10T01:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720598400000000000,2024-07-10T08:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720608300000000000,2024-07-10T10:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720611000000000000,2024-07-10T11:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720649100000000000,2024-07-10T22:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720657800000000000,2024-07-11T00:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720662000000000000,2024-07-11T01:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720668000000000000,2024-07-11T03:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720674900000000000,2024-07-11T05:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720707300000000000,2024-07-11T14:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720735800000000000,2024-07-11T22:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720738200000000000,2024-07-11T22:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720744200000000000,2024-07-12T00:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720746600000000000,2024-07-12T01:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720762200000000000,2024-07-12T05:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720763400000000000,2024-07-12T05:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720764600000000000,2024-07-12T06:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720769700000000000,2024-07-12T07:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720772100000000000,2024-07-12T08:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720777500000000000,2024-07-12T09:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720781700000000000,2024-07-12T10:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720812300000000000,2024-07-12T19:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720822800000000000,2024-07-12T22:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720831800000000000,2024-07-13T00:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720838700000000000,2024-07-13T02:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720842000000000000,2024-07-13T03:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720847400000000000,2024-07-13T05:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720860900000000000,2024-07-13T08:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720862700000000000,2024-07-13T09:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720889700000000000,2024-07-13T16:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720893900000000000,2024-07-13T18:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720895700000000000,2024-07-13T18:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720898100000000000,2024-07-13T19:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720900200000000000,2024-07-13T19:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720904100000000000,2024-07-13T20:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720909500000000000,2024-07-13T22:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720911000000000000,2024-07-13T22:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720953300000000000,2024-07-14T10:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720958400000000000,2024-07-14T12:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720959000000000000,2024-07-14T12:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720968600000000000,2024-07-14T14:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1720987500000000000,2024-07-14T20:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1720988400000000000,2024-07-14T20:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721034000000000000,2024-07-15T09:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721046900000000000,2024-07-15T12:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721074500000000000,2024-07-15T20:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721075400000000000,2024-07-15T20:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721135700000000000,2024-07-16T13:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721136000000000000,2024-07-16T13:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721138400000000000,2024-07-16T14:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721142900000000000,2024-07-16T15:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721164200000000000,2024-07-16T21:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721171700000000000,2024-07-16T23:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721210700000000000,2024-07-17T10:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721224200000000000,2024-07-17T13:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721231700000000000,2024-07-17T15:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721244300000000000,2024-07-17T19:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721250000000000000,2024-07-17T21:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721263200000000000,2024-07-18T00:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721278200000000000,2024-07-18T04:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721281800000000000,2024-07-18T05:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721288100000000000,2024-07-18T07:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721292900000000000,2024-07-18T08:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721297400000000000,2024-07-18T10:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721303100000000000,2024-07-18T11:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721309700000000000,2024-07-18T13:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721332500000000000,2024-07-18T19:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721347800000000000,2024-07-19T00:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721354100000000000,2024-07-19T01:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721373000000000000,2024-07-19T07:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721379900000000000,2024-07-19T09:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721429400000000000,2024-07-19T22:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721445300000000000,2024-07-20T03:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721447400000000000,2024-07-20T03:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721456700000000000,2024-07-20T06:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721464500000000000,2024-07-20T08:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721468100000000000,2024-07-20T09:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721472000000000000,2024-07-20T10:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721478000000000000,2024-07-20T12:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721480100000000000,2024-07-20T12:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721484300000000000,2024-07-20T14:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721509800000000000,2024-07-20T21:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721525700000000000,2024-07-21T01:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721533500000000000,2024-07-21T03:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721553300000000000,2024-07-21T09:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721559300000000000,2024-07-21T10:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721563500000000000,2024-07-21T12:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721568900000000000,2024-07-21T13:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721571600000000000,2024-07-21T14:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721584800000000000,2024-07-21T18:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721590500000000000,2024-07-21T19:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721611800000000000,2024-07-22T01:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721615400000000000,2024-07-22T02:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721618400000000000,2024-07-22T03:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721642400000000000,2024-07-22T10:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721655900000000000,2024-07-22T13:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721667000000000000,2024-07-22T16:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721696100000000000,2024-07-23T00:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721702100000000000,2024-07-23T02:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721708400000000000,2024-07-23T04:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721723400000000000,2024-07-23T08:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721733600000000000,2024-07-23T11:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721741700000000000,2024-07-23T13:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721742600000000000,2024-07-23T13:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721744700000000000,2024-07-23T14:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721781600000000000,2024-07-24T00:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721784300000000000,2024-07-24T01:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721786400000000000,2024-07-24T02:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721790600000000000,2024-07-24T03:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721796300000000000,2024-07-24T04:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721802000000000000,2024-07-24T06:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721825100000000000,2024-07-24T12:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721827500000000000,2024-07-24T13:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721835900000000000,2024-07-24T15:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721842200000000000,2024-07-24T17:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721845800000000000,2024-07-24T18:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721867100000000000,2024-07-25T00:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721893500000000000,2024-07-25T07:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721897700000000000,2024-07-25T08:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721902500000000000,2024-07-25T10:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721906100000000000,2024-07-25T11:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721911200000000000,2024-07-25T12:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721915100000000000,2024-07-25T13:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721915700000000000,2024-07-25T13:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721918400000000000,2024-07-25T14:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721933100000000000,2024-07-25T18:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721940300000000000,2024-07-25T20:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
1721980500000000000,2024-07-26T07:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,signal=SELL (short)
1721982600000000000,2024-07-26T08:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,signal=BUY
