event_time_ns,event_time,instrument_id,signal,close,vwm_bar_close,vwm_bar_high,vwm_bar_low,vwm_bar_volume
1717783200000000000,2024-06-07T18:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,69186.5,69186.5,69924.8,68405.0,66782.45
1717786800000000000,2024-06-07T19:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69287.2,69287.2,69485.2,68829.0,17221.849
1717790400000000000,2024-06-07T20:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69338.1,69338.1,69357.0,69000.4,8277.314
1717794000000000000,2024-06-07T21:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69279.8,69279.8,69416.1,69230.0,3565.485
1717797600000000000,2024-06-07T22:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69537.9,69537.9,69663.4,69213.1,4528.354
1717801200000000000,2024-06-07T23:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69377.0,69377.0,69538.0,69347.1,2612.78
1717804800000000000,2024-06-08T00:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69430.9,69430.9,69517.3,69314.2,3162.931
1717808400000000000,2024-06-08T01:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69497.9,69497.9,69506.2,69322.2,3094.413
1717812000000000000,2024-06-08T02:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69456.2,69456.2,69498.0,69416.1,1619.225
1717815600000000000,2024-06-08T03:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69454.6,69454.6,69550.0,69450.1,3222.559
1717819200000000000,2024-06-08T04:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69343.4,69343.4,69495.9,69300.0,2984.627
1717822800000000000,2024-06-08T05:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69342.8,69342.8,69374.1,69257.9,2881.119
1717826400000000000,2024-06-08T06:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69362.6,69362.6,69445.1,69315.7,1976.13
1717830000000000000,2024-06-08T07:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69612.5,69612.5,69612.5,69362.5,4156.055
1717833600000000000,2024-06-08T08:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69473.5,69473.5,69613.6,69414.5,2658.207
1717837200000000000,2024-06-08T09:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69488.0,69488.0,69537.0,69410.6,1829.896
1717840800000000000,2024-06-08T10:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69498.7,69498.7,69536.9,69390.5,2113.878
1717844400000000000,2024-06-08T11:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69404.5,69404.5,69557.0,69351.8,3416.756
1717848000000000000,2024-06-08T12:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69390.6,69390.6,69478.0,69292.1,4255.16
1717851600000000000,2024-06-08T13:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69466.9,69466.9,69477.0,69192.3,6073.981
1717855200000000000,2024-06-08T14:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69499.9,69499.9,69506.4,69340.0,3970.315
1717858800000000000,2024-06-08T15:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69462.1,69462.1,69540.0,69452.9,2785.077
1717862400000000000,2024-06-08T16:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69428.7,69428.7,69512.5,69334.5,3597.652
1717866000000000000,2024-06-08T17:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69485.5,69485.5,69514.0,69372.1,2090.239
1717869600000000000,2024-06-08T18:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69482.0,69482.0,69523.6,69460.2,1518.373
1717873200000000000,2024-06-08T19:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69486.6,69486.6,69533.0,69446.9,1290.815
1717876800000000000,2024-06-08T20:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69400.1,69400.1,69514.0,69351.0,1813.744
1717880400000000000,2024-06-08T21:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,69432.1,69432.1,69468.1,69345.7,1582.637
