instrument_id,side,quantity,entry_time_ns,entry_time,exit_time_ns,exit_time,entry_price,exit_price,realized_pnl,win
BTCUSDT-PERP.BINANCE,SHORT,1.0,1720238400000000000,2024-07-06T04:00:00+00:00,1720260000000000000,2024-07-06T10:00:00+00:00,56040.0,56750.0,-710.0,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1720357200000000000,2024-07-07T13:00:00+00:00,1720429200000000000,2024-07-08T09:00:00+00:00,56846.1,57498.6,-652.5,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1720623600000000000,2024-07-10T15:00:00+00:00,1720666800000000000,2024-07-11T03:00:00+00:00,57658.0,57540.5,117.5,True
BTCUSDT-PERP.BINANCE,SHORT,1.0,1720728000000000000,2024-07-11T20:00:00+00:00,1720792800000000000,2024-07-12T14:00:00+00:00,57528.4,57799.9,-271.5,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1721116800000000000,2024-07-16T08:00:00+00:00,1721145600000000000,2024-07-16T16:00:00+00:00,62799.2,64469.6,-1670.4,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1721224800000000000,2024-07-17T14:00:00+00:00,1721286000000000000,2024-07-18T07:00:00+00:00,64997.1,64644.8,352.3,True
BTCUSDT-PERP.BINANCE,SHORT,1.0,1721311200000000000,2024-07-18T14:00:00+00:00,1721397600000000000,2024-07-19T14:00:00+00:00,63957.2,65700.7,-1743.5,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1721653200000000000,2024-07-22T13:00:00+00:00,1721678400000000000,2024-07-22T20:00:00+00:00,67073.5,68100.0,-1026.5,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1721710800000000000,2024-07-23T05:00:00+00:00,1721833200000000000,2024-07-24T15:00:00+00:00,66399.9,66155.7,244.2,True
BTCUSDT-PERP.BINANCE,SHORT,1.0,1721854800000000000,2024-07-24T21:00:00+00:00,1721930400000000000,2024-07-25T18:00:00+00:00,65624.0,64549.3,1074.7,True
BTCUSDT-PERP.BINANCE,SHORT,1.0,1722265200000000000,2024-07-29T15:00:00+00:00,1722445200000000000,2024-07-31T17:00:00+00:00,68067.2,66656.1,1411.1,True
BTCUSDT-PERP.BINANCE,SHORT,1.0,1722456000000000000,2024-07-31T20:00:00+00:00,1722560400000000000,2024-08-02T01:00:00+00:00,64577.4,64628.5,-51.1,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1722574800000000000,2024-08-02T05:00:00+00:00,1722603600000000000,2024-08-02T13:00:00+00:00,64160.9,65208.2,-1047.3,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1722610800000000000,2024-08-02T15:00:00+00:00,1722916800000000000,2024-08-06T04:00:00+00:00,63393.5,55470.0,7923.5,True
BTCUSDT-PERP.BINANCE,SHORT,1.0,1722934800000000000,2024-08-06T09:00:00+00:00,1722956400000000000,2024-08-06T15:00:00+00:00,55185.0,56370.0,-1185.0,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1723050000000000000,2024-08-07T17:00:00+00:00,1723086000000000000,2024-08-08T03:00:00+00:00,55545.4,57031.7,-1486.3,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1723381200000000000,2024-08-11T13:00:00+00:00,1723464000000000000,2024-08-12T12:00:00+00:00,60425.0,59700.0,725.0,True
BTCUSDT-PERP.BINANCE,SHORT,1.0,1723644000000000000,2024-08-14T14:00:00+00:00,1723730400000000000,2024-08-15T14:00:00+00:00,59468.5,59385.9,82.6,True
BTCUSDT-PERP.BINANCE,SHORT,1.0,1723748400000000000,2024-08-15T19:00:00+00:00,1723834800000000000,2024-08-16T19:00:00+00:00,57002.4,59649.2,-2646.8,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1724166000000000000,2024-08-20T15:00:00+00:00,1724252400000000000,2024-08-21T15:00:00+00:00,58783.7,59486.0,-702.3,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1724349600000000000,2024-08-22T18:00:00+00:00,1724396400000000000,2024-08-23T07:00:00+00:00,60296.0,61045.0,-749.0,False
BTCUSDT-PERP.BINANCE,SHORT,1.0,1724652000000000000,2024-08-26T06:00:00+00:00,1724936400000000000,2024-08-29T13:00:00+00:00,63705.0,60603.1,3101.9,True
