event_time_ns,event_time,instrument_id,signal,close,vwm_bar_close,vwm_bar_high,vwm_bar_low,vwm_bar_volume
1717314300000000000,2024-06-02T07:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67743.0,67743.0,67795.2,67742.9,261.018
1717315200000000000,2024-06-02T08:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67795.5,67795.5,67805.8,67696.9,1088.348
1717316100000000000,2024-06-02T08:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67789.4,67789.4,67795.6,67761.7,175.644
1717317000000000000,2024-06-02T08:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67835.5,67835.5,67852.7,67789.3,556.784
1717317900000000000,2024-06-02T08:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67790.0,67790.0,67835.5,67774.7,159.929
1717318800000000000,2024-06-02T09:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67770.3,67770.3,67807.0,67747.4,308.315
1717319700000000000,2024-06-02T09:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67619.9,67619.9,67783.9,67619.9,1404.322
1717320600000000000,2024-06-02T09:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67463.4,67463.4,67650.0,67436.6,2609.849
1717321500000000000,2024-06-02T09:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67573.9,67573.9,67584.5,67463.3,1289.485
1717322400000000000,2024-06-02T10:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67526.0,67526.0,67629.9,67526.0,915.839
1717323300000000000,2024-06-02T10:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67549.5,67549.5,67549.5,67410.0,1214.147
1717324200000000000,2024-06-02T10:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67587.9,67587.9,67588.0,67480.0,900.636
1717325100000000000,2024-06-02T10:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67577.4,67577.4,67588.0,67495.6,372.423
1717326000000000000,2024-06-02T11:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67579.2,67579.2,67607.8,67529.5,540.158
1717326900000000000,2024-06-02T11:15:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67662.7,67662.7,67676.4,67563.6,963.611
1717327800000000000,2024-06-02T11:30:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,67746.7,67746.7,67766.9,67641.3,904.083
1717328700000000000,2024-06-02T11:45:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68284.1,68284.1,68367.9,67746.7,9601.827
1717329600000000000,2024-06-02T12:00:00+00:00,BTCUSDT-PERP.BINANCE,HOLD,68190.3,68190.3,68350.0,68088.7,4578.936
