timestamp,event_type,signal,order,reason,fill_time,fill_price,slippage_bps,latency_bars,quantity,position_before,position_after,pyramid_event,stop_event,commission,funding_payment
1782760260000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782760320000000000,60244.82388,1.0,1,2.0,-2.0,0.0,False,False,60.244823880000006,
1782760980000000000,execution,BUY,BUY,turtle_long_failsafe,1782761040000000000,60372.53665,1.0,1,1.0,0.0,1.0,False,False,30.186268325,
1782761040000000000,execution,BUY,BUY,turtle_long_add,1782761100000000000,60374.136809999996,1.0,1,1.0,1.0,2.0,True,False,30.187068404999998,
1782761040000000000,execution,BUY,BUY,turtle_long_add,1782761100000000000,60374.136809999996,1.0,1,1.0,2.0,3.0,True,False,30.187068404999998,
1782761640000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782761700000000000,60293.57004,1.0,1,3.0,3.0,0.0,False,False,90.44035506,
1782762300000000000,execution,BUY,BUY,turtle_long_failsafe,1782762360000000000,60464.145809999995,1.0,1,1.0,0.0,1.0,False,False,30.232072905,
1782762360000000000,execution,BUY,BUY,turtle_long_add,1782762420000000000,60492.24862,1.0,1,1.0,1.0,2.0,True,False,30.24612431,
1782762420000000000,execution,BUY,BUY,turtle_long_add,1782762480000000000,60448.444240000004,1.0,1,1.0,2.0,3.0,True,False,30.224222120000004,
1782762600000000000,execution,EXIT,FLAT,turtle_long_stop,1782762660000000000,60469.05249,1.0,1,3.0,3.0,0.0,False,True,90.70357873500001,
1782762660000000000,execution,BUY,BUY,turtle_long_breakout,1782762720000000000,60519.351330000005,1.0,1,1.0,0.0,1.0,False,False,30.259675665000003,
1782762780000000000,execution,BUY,BUY,turtle_long_add,1782762840000000000,60478.84728,1.0,1,1.0,1.0,2.0,True,False,30.239423640000002,
1782762840000000000,execution,EXIT,FLAT,turtle_long_stop,1782762900000000000,60445.05489,1.0,1,2.0,2.0,0.0,False,True,60.44505489,
1782764100000000000,execution,SELL,SELL,turtle_short_breakout,1782764160000000000,60380.06139,1.0,1,1.0,0.0,-1.0,False,False,30.190030695,
1782764160000000000,execution,SELL,SELL,turtle_short_add,1782764220000000000,60382.36116,1.0,1,1.0,-1.0,-2.0,True,False,30.19118058,
1782764280000000000,execution,SELL,SELL,turtle_short_add,1782764340000000000,60331.46625,1.0,1,1.0,-2.0,-3.0,True,False,30.165733125,
1782764640000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782764700000000000,60409.64036,1.0,1,3.0,-3.0,0.0,False,False,90.61446054,
1782765900000000000,execution,SELL,SELL,turtle_short_failsafe,1782765960000000000,60321.06729,1.0,1,1.0,0.0,-1.0,False,False,30.160533645,
1782766260000000000,execution,SELL,SELL,turtle_short_add,1782766320000000000,60287.9706,1.0,1,1.0,-1.0,-2.0,True,False,30.1439853,
1782766260000000000,execution,SELL,SELL,turtle_short_add,1782766320000000000,60287.9706,1.0,1,1.0,-2.0,-3.0,True,False,30.1439853,
1782766980000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782767040000000000,60295.12891,1.0,1,3.0,-3.0,0.0,False,False,90.442693365,
1782767040000000000,execution,SELL,SELL,turtle_short_failsafe,1782767100000000000,60258.47355,1.0,1,1.0,0.0,-1.0,False,False,30.129236775000003,
1782767100000000000,execution,SELL,SELL,turtle_short_add,1782767160000000000,60240.9753,1.0,1,1.0,-1.0,-2.0,True,False,30.12048765,
1782767100000000000,execution,SELL,SELL,turtle_short_add,1782767160000000000,60240.9753,1.0,1,1.0,-2.0,-3.0,True,False,30.12048765,
1782767220000000000,execution,EXIT,FLAT,turtle_short_stop,1782767280000000000,60311.130509999995,1.0,1,3.0,-3.0,0.0,False,True,90.466695765,
1782767580000000000,execution,BUY,BUY,turtle_long_breakout,1782767640000000000,60379.437340000004,1.0,1,1.0,0.0,1.0,False,False,30.18971867,
1782767640000000000,execution,BUY,BUY,turtle_long_add,1782767700000000000,60389.83838,1.0,1,1.0,1.0,2.0,True,False,30.19491919,
1782767640000000000,execution,BUY,BUY,turtle_long_add,1782767700000000000,60389.83838,1.0,1,1.0,2.0,3.0,True,False,30.19491919,
1782767760000000000,execution,EXIT,FLAT,turtle_long_stop,1782767820000000000,60327.9666,1.0,1,3.0,3.0,0.0,False,True,90.49194990000001,
1782768780000000000,execution,BUY,BUY,turtle_long_breakout,1782768840000000000,60410.14041,1.0,1,1.0,0.0,1.0,False,False,30.205070205000002,
1782768840000000000,execution,BUY,BUY,turtle_long_add,1782768900000000000,60389.138309999995,1.0,1,1.0,1.0,2.0,True,False,30.194569154999996,
1782769140000000000,execution,BUY,BUY,turtle_long_add,1782769200000000000,60452.944690000004,1.0,1,1.0,2.0,3.0,True,False,30.226472345,
1782770280000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782770340000000000,60454.253970000005,1.0,1,3.0,3.0,0.0,False,False,90.68138095500001,
1782772500000000000,execution,SELL,SELL,turtle_short_failsafe,1782772560000000000,60315.567839999996,1.0,1,1.0,0.0,-1.0,False,False,30.15778392,
1782772560000000000,execution,SELL,SELL,turtle_short_add,1782772620000000000,60322.86711,1.0,1,1.0,-1.0,-2.0,True,False,30.161433555,
1782772980000000000,execution,EXIT,FLAT,turtle_short_stop,1782773040000000000,60368.93629,1.0,1,2.0,-2.0,0.0,False,True,60.36893629,
1782773640000000000,execution,BUY,BUY,turtle_long_breakout,1782773700000000000,60408.040199999996,1.0,1,1.0,0.0,1.0,False,False,30.204020099999997,
1782773820000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782773880000000000,60316.66773,1.0,1,1.0,1.0,0.0,False,False,30.158333865,
1782774360000000000,execution,SELL,SELL,turtle_short_failsafe,1782774420000000000,60310.46835,1.0,1,1.0,0.0,-1.0,False,False,30.155234175,
1782774600000000000,execution,SELL,SELL,turtle_short_add,1782774660000000000,60298.66953,1.0,1,1.0,-1.0,-2.0,True,False,30.149334765,
1782774960000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782775020000000000,60333.33273,1.0,1,2.0,-2.0,0.0,False,False,60.33333273,
1782775200000000000,execution,SELL,SELL,turtle_short_failsafe,1782775260000000000,60266.07279,1.0,1,1.0,0.0,-1.0,False,False,30.133036395,
1782775260000000000,execution,SELL,SELL,turtle_short_add,1782775320000000000,60247.17468,1.0,1,1.0,-1.0,-2.0,True,False,30.12358734,
1782775260000000000,execution,SELL,SELL,turtle_short_add,1782775320000000000,60247.17468,1.0,1,1.0,-2.0,-3.0,True,False,30.12358734,
1782776040000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782776100000000000,60231.72257,1.0,1,3.0,-3.0,0.0,False,False,90.34758385500001,
1782777600000000000,funding,,FUNDING,perpetual_funding_settlement,,60188.0,,,,0.0,0.0,False,False,,-0.0
1782778200000000000,execution,SELL,SELL,turtle_short_failsafe,1782778260000000000,60148.38456,1.0,1,1.0,0.0,-1.0,False,False,30.07419228,
1782778260000000000,execution,EXIT,FLAT,turtle_short_stop,1782778320000000000,60208.82028,1.0,1,1.0,-1.0,0.0,False,True,30.10441014,
1782778800000000000,execution,SELL,SELL,turtle_short_breakout,1782778860000000000,60106.38876,1.0,1,1.0,0.0,-1.0,False,False,30.05319438,
1782778860000000000,execution,SELL,SELL,turtle_short_add,1782778920000000000,60082.39116,1.0,1,1.0,-1.0,-2.0,True,False,30.04119558,
1782778920000000000,execution,SELL,SELL,turtle_short_add,1782778980000000000,60075.89181,1.0,1,1.0,-2.0,-3.0,True,False,30.037945905,
1782780780000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782780840000000000,59868.58626,1.0,1,3.0,-3.0,0.0,False,False,89.80287938999999,
1782782760000000000,execution,BUY,BUY,turtle_long_failsafe,1782782820000000000,60015.70097,1.0,1,1.0,0.0,1.0,False,False,30.007850485,
1782782820000000000,execution,BUY,BUY,turtle_long_add,1782782880000000000,60000.099409999995,1.0,1,1.0,1.0,2.0,True,False,30.000049705,
1782783420000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782783480000000000,59879.0115,1.0,1,2.0,2.0,0.0,False,False,59.879011500000004,
1782785520000000000,execution,SELL,SELL,turtle_short_failsafe,1782785580000000000,59749.12449,1.0,1,1.0,0.0,-1.0,False,False,29.874562245,
1782785580000000000,execution,SELL,SELL,turtle_short_add,1782785640000000000,59749.12449,1.0,1,1.0,-1.0,-2.0,True,False,29.874562245,
1782785760000000000,execution,SELL,SELL,turtle_short_add,1782785820000000000,59732.42616,1.0,1,1.0,-2.0,-3.0,True,False,29.86621308,
1782785940000000000,execution,EXIT,FLAT,turtle_short_stop,1782786000000000000,59793.37874,1.0,1,3.0,-3.0,0.0,False,True,89.69006811,
1782786180000000000,execution,BUY,BUY,turtle_long_breakout,1782786240000000000,59900.38944,1.0,1,1.0,0.0,1.0,False,False,29.95019472,
1782786300000000000,execution,BUY,BUY,turtle_long_add,1782786360000000000,59935.993,1.0,1,1.0,1.0,2.0,True,False,29.9679965,
1782786300000000000,execution,BUY,BUY,turtle_long_add,1782786360000000000,59935.993,1.0,1,1.0,2.0,3.0,True,False,29.9679965,
1782788160000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782788220000000000,59960.90331,1.0,1,3.0,3.0,0.0,False,False,89.941354965,
1782789840000000000,execution,SELL,SELL,turtle_short_failsafe,1782789900000000000,59796.31977,1.0,1,1.0,0.0,-1.0,False,False,29.898159885000002,
1782789900000000000,execution,SELL,SELL,turtle_short_add,1782789960000000000,59821.51725,1.0,1,1.0,-1.0,-2.0,True,False,29.910758625,
1782790260000000000,execution,SELL,SELL,turtle_short_add,1782790320000000000,59774.321970000005,1.0,1,1.0,-2.0,-3.0,True,False,29.887160985,
1782793560000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782793620000000000,59513.450749999996,1.0,1,3.0,-3.0,0.0,False,False,89.270176125,
1782796260000000000,execution,SELL,SELL,turtle_short_failsafe,1782796320000000000,59366.56275,1.0,1,1.0,0.0,-1.0,False,False,29.683281375,
1782796320000000000,execution,SELL,SELL,turtle_short_add,1782796380000000000,59344.16499,1.0,1,1.0,-1.0,-2.0,True,False,29.672082494999998,
1782796320000000000,execution,SELL,SELL,turtle_short_add,1782796380000000000,59344.16499,1.0,1,1.0,-2.0,-3.0,True,False,29.672082494999998,
1782796860000000000,execution,EXIT,FLAT,turtle_short_stop,1782796920000000000,59411.24053,1.0,1,3.0,-3.0,0.0,False,True,89.11686079500001,
1782797760000000000,execution,SELL,SELL,turtle_short_breakout,1782797820000000000,59334.066,1.0,1,1.0,0.0,-1.0,False,False,29.667033,
1782797880000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782797940000000000,59414.84089,1.0,1,1.0,-1.0,0.0,False,False,29.707420445,
1782798180000000000,execution,BUY,BUY,turtle_long_failsafe,1782798240000000000,59536.35304,1.0,1,1.0,0.0,1.0,False,False,29.76817652,
1782798300000000000,execution,BUY,BUY,turtle_long_add,1782798360000000000,59529.35234,1.0,1,1.0,1.0,2.0,True,False,29.764676169999998,
1782798480000000000,execution,BUY,BUY,turtle_long_add,1782798540000000000,59588.15822,1.0,1,1.0,2.0,3.0,True,False,29.79407911,
1782799500000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782799560000000000,59521.247279999996,1.0,1,3.0,3.0,0.0,False,False,89.28187091999999,
1782800940000000000,execution,BUY,BUY,turtle_long_failsafe,1782801000000000000,59675.06691,1.0,1,1.0,0.0,1.0,False,False,29.837533455000003,
1782801000000000000,execution,BUY,BUY,turtle_long_add,1782801060000000000,59628.46225,1.0,1,1.0,1.0,2.0,True,False,29.814231125,
1782801000000000000,execution,BUY,BUY,turtle_long_add,1782801060000000000,59628.46225,1.0,1,1.0,2.0,3.0,True,False,29.814231125,
1782801120000000000,execution,EXIT,FLAT,turtle_long_stop,1782801180000000000,59595.83982,1.0,1,3.0,3.0,0.0,False,True,89.39375973000001,
1782802920000000000,execution,BUY,BUY,turtle_long_breakout,1782802980000000000,59589.35834,1.0,1,1.0,0.0,1.0,False,False,29.79467917,
1782803100000000000,execution,EXIT,FLAT,turtle_long_stop,1782803160000000000,59530.846320000004,1.0,1,1.0,1.0,0.0,False,True,29.76542316,
1782803280000000000,execution,SELL,SELL,turtle_short_breakout,1782803340000000000,59482.75113,1.0,1,1.0,0.0,-1.0,False,False,29.741375565,
1782803340000000000,execution,SELL,SELL,turtle_short_add,1782803400000000000,59461.753229999995,1.0,1,1.0,-1.0,-2.0,True,False,29.730876615,
1782803340000000000,execution,SELL,SELL,turtle_short_add,1782803400000000000,59461.753229999995,1.0,1,1.0,-2.0,-3.0,True,False,29.730876615,
1782804300000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782804360000000000,59516.65107,1.0,1,3.0,-3.0,0.0,False,False,89.274976605,
1782806400000000000,funding,,FUNDING,perpetual_funding_settlement,,59508.1,,,,0.0,0.0,False,False,,-0.0
1782807180000000000,execution,SELL,SELL,turtle_short_failsafe,1782807240000000000,59411.15829,1.0,1,1.0,0.0,-1.0,False,False,29.705579145,
1782807240000000000,execution,SELL,SELL,turtle_short_add,1782807300000000000,59399.0595,1.0,1,1.0,-1.0,-2.0,True,False,29.699529750000004,
1782807300000000000,execution,SELL,SELL,turtle_short_add,1782807360000000000,59358.66354,1.0,1,1.0,-2.0,-3.0,True,False,29.67933177,
1782807900000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782807960000000000,59398.439249999996,1.0,1,3.0,-3.0,0.0,False,False,89.097658875,
1782808440000000000,execution,SELL,SELL,turtle_short_failsafe,1782808500000000000,59290.57035,1.0,1,1.0,0.0,-1.0,False,False,29.645285175,
1782808500000000000,execution,SELL,SELL,turtle_short_add,1782808560000000000,59269.472460000005,1.0,1,1.0,-1.0,-2.0,True,False,29.63473623,
1782808500000000000,execution,SELL,SELL,turtle_short_add,1782808560000000000,59269.472460000005,1.0,1,1.0,-2.0,-3.0,True,False,29.63473623,
1782809640000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782809700000000000,59331.9326,1.0,1,3.0,-3.0,0.0,False,False,88.9978989,
1782813000000000000,execution,BUY,BUY,turtle_long_failsafe,1782813060000000000,59390.9385,1.0,1,1.0,0.0,1.0,False,False,29.69546925,
1782813060000000000,execution,BUY,BUY,turtle_long_add,1782813120000000000,59399.9394,1.0,1,1.0,1.0,2.0,True,False,29.6999697,
1782813300000000000,execution,EXIT,FLAT,turtle_long_stop,1782813360000000000,59344.26498,1.0,1,2.0,2.0,0.0,False,True,59.34426498,
1782813900000000000,execution,SELL,SELL,turtle_short_breakout,1782813960000000000,59315.96781,1.0,1,1.0,0.0,-1.0,False,False,29.657983905000002,
1782813960000000000,execution,SELL,SELL,turtle_short_add,1782814020000000000,59341.56525,1.0,1,1.0,-1.0,-2.0,True,False,29.670782625,
1782814020000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782814080000000000,59383.9378,1.0,1,2.0,-2.0,0.0,False,False,59.3839378,
1782815760000000000,execution,SELL,SELL,turtle_short_failsafe,1782815820000000000,59266.472760000004,1.0,1,1.0,0.0,-1.0,False,False,29.633236380000003,
1782815820000000000,execution,SELL,SELL,turtle_short_add,1782815880000000000,59272.472160000005,1.0,1,1.0,-1.0,-2.0,True,False,29.636236080000003,
1782816180000000000,execution,EXIT,FLAT,turtle_short_stop,1782816240000000000,59308.03021,1.0,1,2.0,-2.0,0.0,False,True,59.30803021,
1782816960000000000,execution,BUY,BUY,turtle_long_breakout,1782817020000000000,59355.83499,1.0,1,1.0,0.0,1.0,False,False,29.677917495000003,
1782817020000000000,execution,BUY,BUY,turtle_long_add,1782817080000000000,59377.03711,1.0,1,1.0,1.0,2.0,True,False,29.688518554999998,
1782817020000000000,execution,BUY,BUY,turtle_long_add,1782817080000000000,59377.03711,1.0,1,1.0,2.0,3.0,True,False,29.688518554999998,
1782817140000000000,execution,EXIT,FLAT,turtle_long_stop,1782817200000000000,59297.769629999995,1.0,1,3.0,3.0,0.0,False,True,88.946654445,
1782817560000000000,execution,BUY,BUY,turtle_long_breakout,1782817620000000000,59382.43765,1.0,1,1.0,0.0,1.0,False,False,29.691218825,
1782818160000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782818220000000000,59327.0667,1.0,1,1.0,1.0,0.0,False,False,29.66353335,
1782818520000000000,execution,SELL,SELL,turtle_short_failsafe,1782818580000000000,59259.77343,1.0,1,1.0,0.0,-1.0,False,False,29.629886715,
1782818580000000000,execution,SELL,SELL,turtle_short_add,1782818640000000000,59245.874820000005,1.0,1,1.0,-1.0,-2.0,True,False,29.622937410000002,
1782818580000000000,execution,SELL,SELL,turtle_short_add,1782818640000000000,59245.874820000005,1.0,1,1.0,-2.0,-3.0,True,False,29.622937410000002,
1782819720000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782819780000000000,59210.32044,1.0,1,3.0,-3.0,0.0,False,False,88.81548066,
1782820860000000000,execution,SELL,SELL,turtle_short_failsafe,1782820920000000000,59108.98851,1.0,1,1.0,0.0,-1.0,False,False,29.554494255,
1782820920000000000,execution,SELL,SELL,turtle_short_add,1782820980000000000,59057.59365,1.0,1,1.0,-1.0,-2.0,True,False,29.528796825,
1782820980000000000,execution,SELL,SELL,turtle_short_add,1782821040000000000,59029.0965,1.0,1,1.0,-2.0,-3.0,True,False,29.51454825,
1782824880000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782824940000000000,58511.95061,1.0,1,3.0,-3.0,0.0,False,False,87.767925915,
1782826440000000000,execution,SELL,SELL,turtle_short_failsafe,1782826500000000000,58344.66495,1.0,1,1.0,0.0,-1.0,False,False,29.172332475,
1782826500000000000,execution,SELL,SELL,turtle_short_add,1782826560000000000,58245.77484,1.0,1,1.0,-1.0,-2.0,True,False,29.12288742,
1782826800000000000,execution,EXIT,FLAT,turtle_short_stop,1782826860000000000,58508.65028,1.0,1,2.0,-2.0,0.0,False,True,58.508650280000005,
1782827460000000000,execution,BUY,BUY,turtle_long_breakout,1782827520000000000,58701.8696,1.0,1,1.0,0.0,1.0,False,False,29.3509348,
1782828000000000000,execution,BUY,BUY,turtle_long_add,1782828060000000000,58746.37405,1.0,1,1.0,1.0,2.0,True,False,29.373187025,
1782828060000000000,execution,BUY,BUY,turtle_long_add,1782828120000000000,59061.50556,1.0,1,1.0,2.0,3.0,True,False,29.53075278,
1782829860000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782829920000000000,58911.50826,1.0,1,3.0,3.0,0.0,False,False,88.36726239000001,
1782831240000000000,execution,SELL,SELL,turtle_short_failsafe,1782831300000000000,58476.851729999995,1.0,1,1.0,0.0,-1.0,False,False,29.238425864999996,
1782831300000000000,execution,SELL,SELL,turtle_short_add,1782831360000000000,58454.154,1.0,1,1.0,-1.0,-2.0,True,False,29.227077,
1782831360000000000,execution,SELL,SELL,turtle_short_add,1782831420000000000,58446.354779999994,1.0,1,1.0,-2.0,-3.0,True,False,29.223177389999996,
1782833100000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782833160000000000,58429.04231999999,1.0,1,3.0,-3.0,0.0,False,False,87.64356347999998,
1782834360000000000,execution,BUY,BUY,turtle_long_failsafe,1782834420000000000,58636.96311,1.0,1,1.0,0.0,1.0,False,False,29.318481554999998,
1782834720000000000,execution,EXIT,FLAT,turtle_long_stop,1782834780000000000,58508.948520000005,1.0,1,1.0,1.0,0.0,False,True,29.254474260000002,
1782835200005000192,funding,,FUNDING,perpetual_funding_settlement,,58428.8,,,,0.0,0.0,False,False,,-0.0
1782836100000000000,execution,SELL,SELL,turtle_short_breakout,1782836160000000000,58351.86423,1.0,1,1.0,0.0,-1.0,False,False,29.175932115000002,
1782836700000000000,execution,SELL,SELL,turtle_short_add,1782836760000000000,58250.57436,1.0,1,1.0,-1.0,-2.0,True,False,29.12528718,
1782836700000000000,execution,SELL,SELL,turtle_short_add,1782836760000000000,58250.57436,1.0,1,1.0,-2.0,-3.0,True,False,29.12528718,
1782837240000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782837300000000000,58380.03741999999,1.0,1,3.0,-3.0,0.0,False,False,87.57005612999998,
1782839220000000000,execution,BUY,BUY,turtle_long_failsafe,1782839280000000000,58578.65728,1.0,1,1.0,0.0,1.0,False,False,29.28932864,
1782839280000000000,execution,BUY,BUY,turtle_long_add,1782839340000000000,58578.65728,1.0,1,1.0,1.0,2.0,True,False,29.28932864,
1782839460000000000,execution,EXIT,FLAT,turtle_long_stop,1782839520000000000,58487.1507,1.0,1,2.0,2.0,0.0,False,True,58.4871507,
1782839580000000000,execution,SELL,SELL,turtle_short_breakout,1782839640000000000,58364.262989999996,1.0,1,1.0,0.0,-1.0,False,False,29.182131495,
1782839640000000000,execution,SELL,SELL,turtle_short_add,1782839700000000000,58382.06121,1.0,1,1.0,-1.0,-2.0,True,False,29.191030605,
1782840420000000000,execution,SELL,SELL,turtle_short_add,1782840480000000000,58351.86423,1.0,1,1.0,-2.0,-3.0,True,False,29.175932115000002,
1782840780000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782840840000000000,58433.04272,1.0,1,3.0,-3.0,0.0,False,False,87.64956408,
1782841620000000000,execution,SELL,SELL,turtle_short_failsafe,1782841680000000000,58295.1699,1.0,1,1.0,0.0,-1.0,False,False,29.147584950000002,
1782841740000000000,execution,SELL,SELL,turtle_short_add,1782841800000000000,58290.07041,1.0,1,1.0,-1.0,-2.0,True,False,29.145035205,
1782841920000000000,execution,EXIT,FLAT,turtle_short_stop,1782841980000000000,58377.23714,1.0,1,2.0,-2.0,0.0,False,True,58.37723714,
1782842400000000000,execution,BUY,BUY,turtle_long_breakout,1782842460000000000,58448.34425,1.0,1,1.0,0.0,1.0,False,False,29.224172125000003,
1782842460000000000,execution,BUY,BUY,turtle_long_add,1782842520000000000,58397.93921,1.0,1,1.0,1.0,2.0,True,False,29.198969605,
1782842580000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782842640000000000,58351.364279999994,1.0,1,2.0,2.0,0.0,False,False,58.35136428,
1782843180000000000,execution,BUY,BUY,turtle_long_failsafe,1782843240000000000,58450.54446999999,1.0,1,1.0,0.0,1.0,False,False,29.225272235,
1782843420000000000,execution,BUY,BUY,turtle_long_add,1782843480000000000,58513.15073,1.0,1,1.0,1.0,2.0,True,False,29.256575365,
1782843420000000000,execution,BUY,BUY,turtle_long_add,1782843480000000000,58513.15073,1.0,1,1.0,2.0,3.0,True,False,29.256575365,
1782843840000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782843900000000000,58404.159,1.0,1,3.0,3.0,0.0,False,False,87.6062385,
1782846060000000000,execution,BUY,BUY,turtle_long_failsafe,1782846120000000000,58654.564869999995,1.0,1,1.0,0.0,1.0,False,False,29.327282434999997,
1782846120000000000,execution,BUY,BUY,turtle_long_add,1782846180000000000,58637.963209999994,1.0,1,1.0,1.0,2.0,True,False,29.318981604999998,
1782846120000000000,execution,BUY,BUY,turtle_long_add,1782846180000000000,58637.963209999994,1.0,1,1.0,2.0,3.0,True,False,29.318981604999998,
1782846180000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782846240000000000,58646.63475,1.0,1,3.0,3.0,0.0,False,False,87.96995212499999,
1782847860000000000,execution,BUY,BUY,turtle_long_failsafe,1782847920000000000,58742.8737,1.0,1,1.0,0.0,1.0,False,False,29.37143685,
1782847920000000000,execution,BUY,BUY,turtle_long_add,1782847980000000000,58709.17033,1.0,1,1.0,1.0,2.0,True,False,29.354585165,
1782848100000000000,execution,BUY,BUY,turtle_long_add,1782848160000000000,58768.57627,1.0,1,1.0,2.0,3.0,True,False,29.384288135,
1782848460000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782848520000000000,58688.63055,1.0,1,3.0,3.0,0.0,False,False,88.032945825,
1782848940000000000,execution,BUY,BUY,turtle_long_failsafe,1782849000000000000,58801.979609999995,1.0,1,1.0,0.0,1.0,False,False,29.400989805,
1782849000000000000,execution,EXIT,FLAT,turtle_long_stop,1782849060000000000,58721.027310000005,1.0,1,1.0,1.0,0.0,False,True,29.360513655000002,
1782850200000000000,execution,BUY,BUY,turtle_long_breakout,1782850260000000000,58855.78499,1.0,1,1.0,0.0,1.0,False,False,29.427892495000002,
1782850260000000000,execution,BUY,BUY,turtle_long_add,1782850320000000000,58813.68078,1.0,1,1.0,1.0,2.0,True,False,29.406840390000003,
1782850680000000000,execution,EXIT,FLAT,turtle_long_stop,1782850740000000000,58764.72294,1.0,1,2.0,2.0,0.0,False,True,58.76472294,
1782850800000000000,execution,SELL,SELL,turtle_short_breakout,1782850860000000000,58704.52896,1.0,1,1.0,0.0,-1.0,False,False,29.352264480000002,
1782850860000000000,execution,SELL,SELL,turtle_short_add,1782850920000000000,58694.13,1.0,1,1.0,-1.0,-2.0,True,False,29.347065,
1782850860000000000,execution,SELL,SELL,turtle_short_add,1782850920000000000,58694.13,1.0,1,1.0,-2.0,-3.0,True,False,29.347065,
1782852420000000000,execution,EXIT,FLAT,turtle_short_trailing_exit,1782852480000000000,58754.77489,1.0,1,3.0,-3.0,0.0,False,False,88.132162335,
1782853800000000000,execution,SELL,SELL,turtle_short_failsafe,1782853860000000000,58529.34648,1.0,1,1.0,0.0,-1.0,False,False,29.26467324,
1782853860000000000,execution,SELL,SELL,turtle_short_add,1782853920000000000,58527.94662,1.0,1,1.0,-1.0,-2.0,True,False,29.26397331,
1782854100000000000,execution,EXIT,FLAT,turtle_short_stop,1782854160000000000,58620.46146,1.0,1,2.0,-2.0,0.0,False,True,58.62046146,
1782854520000000000,execution,SELL,SELL,turtle_short_breakout,1782854580000000000,58506.74874,1.0,1,1.0,0.0,-1.0,False,False,29.253374370000003,
1782854580000000000,execution,SELL,SELL,turtle_short_add,1782854640000000000,58489.05051,1.0,1,1.0,-1.0,-2.0,True,False,29.244525255000003,
1782854580000000000,execution,SELL,SELL,turtle_short_add,1782854640000000000,58489.05051,1.0,1,1.0,-2.0,-3.0,True,False,29.244525255000003,
1782854940000000000,execution,EXIT,FLAT,turtle_short_stop,1782855000000000000,58573.556769999996,1.0,1,3.0,-3.0,0.0,False,True,87.860335155,
1782855360000000000,execution,BUY,BUY,turtle_long_breakout,1782855420000000000,58629.362349999996,1.0,1,1.0,0.0,1.0,False,False,29.314681174999997,
1782855420000000000,execution,BUY,BUY,turtle_long_add,1782855480000000000,58619.76139,1.0,1,1.0,1.0,2.0,True,False,29.309880695,
1782855840000000000,execution,EXIT,FLAT,turtle_long_trailing_exit,1782855900000000000,58554.44397,1.0,1,2.0,2.0,0.0,False,False,58.55444397,
1782856980000000000,execution,BUY,BUY,turtle_long_failsafe,1782857040000000000,58675.26694,1.0,1,1.0,0.0,1.0,False,False,29.33763347,
1782857040000000000,execution,EXIT,FLAT,turtle_long_stop,1782857100000000000,58664.73294,1.0,1,1.0,1.0,0.0,False,True,29.33236647,
1782857220000000000,execution,BUY,BUY,turtle_long_breakout,1782857280000000000,58715.07092,1.0,1,1.0,0.0,1.0,False,False,29.35753546,
1782857400000000000,execution,EXIT,FLAT,turtle_long_stop,1782857460000000000,58644.534960000005,1.0,1,1.0,1.0,0.0,False,True,29.322267480000004,
1782857640000000000,execution,BUY,BUY,turtle_long_breakout,1782857700000000000,58709.67038,1.0,1,1.0,0.0,1.0,False,False,29.354835190000003,
1782857940000000000,execution,BUY,BUY,turtle_long_add,1782858000000000000,58759.075319999996,1.0,1,1.0,1.0,2.0,True,False,29.37953766,
1782857940000000000,execution,BUY,BUY,turtle_long_add,1782858000000000000,58759.075319999996,1.0,1,1.0,2.0,3.0,True,False,29.37953766,
1782858060000000000,execution,EXIT,FLAT,turtle_long_stop,1782858120000000000,58664.532960000004,1.0,1,3.0,3.0,0.0,False,True,87.99679944,
